number,value,datetime_start,datetime_complete,duration,params_V10,params_V11,params_V12,params_V15,params_V18,params_V3,params_V6,params_V9,system_attrs_fixed_params,state
21,-1.0,2026-06-30 11:41:55.555006,2026-06-30 11:41:55.655764,0 days 00:00:00.100758,554.2026295705177,-902.3406801920383,635.527665099198,844.3360633176635,-399.8323884842215,385.83584444582937,370.09567938783306,-755.1676029222235,,COMPLETE
22,-1.0,2026-06-30 11:41:55.673302,2026-06-30 11:41:55.822637,0 days 00:00:00.149335,803.835706201442,-880.2252648840368,815.8860343930553,519.7373145490002,-68.74395308648133,-66.72417735036481,532.4603161120147,-530.0999753777066,,COMPLETE
23,-1.0,2026-06-30 11:41:55.851580,2026-06-30 11:41:55.975319,0 days 00:00:00.123739,334.23755683866307,-82.69470060125948,471.8486402107573,445.89279768092797,-734.6147518686106,130.9823635062138,285.37896562559854,-187.8777475815119,,COMPLETE
24,-1.0,2026-06-30 11:41:55.994274,2026-06-30 11:41:56.083244,0 days 00:00:00.088970,588.0598515199077,-695.5353661854998,-207.5455515846313,126.98497070131634,-383.2190999868721,698.7776306490437,-20.34258312894991,-768.8058042333365,,COMPLETE
25,-1.0,2026-06-30 11:41:56.097456,2026-06-30 11:41:56.215979,0 days 00:00:00.118523,904.2734728922933,-994.4421432240987,993.8592490254701,-801.725601091975,-101.03646402374909,316.2438363731015,638.7658648769957,-953.6913208826408,,COMPLETE
26,-1.0,2026-06-30 11:41:56.239024,2026-06-30 11:41:56.332879,0 days 00:00:00.093855,231.45568112708867,185.7260668392782,587.0034153741858,450.01132411832396,-716.5171832735576,-259.0880815017322,-337.4664413694545,-411.38585831562955,,COMPLETE
27,-1.0,2026-06-30 11:41:56.347578,2026-06-30 11:41:56.432646,0 days 00:00:00.085068,454.2472778166842,-407.38936110508496,793.3777467098787,-182.48535832985056,-460.2135513666863,-524.087209538787,98.78475428180167,-94.19199004219513,,COMPLETE
28,-1.0,2026-06-30 11:41:56.443815,2026-06-30 11:41:56.519992,0 days 00:00:00.076177,652.3909350954417,-175.75442328148551,301.0184577004575,-692.7684486548612,-270.50155093640427,-40.13913641501142,822.8000746714965,994.100135596333,,COMPLETE
29,-1.0,2026-06-30 11:41:56.532612,2026-06-30 11:41:56.609603,0 days 00:00:00.076991,-14.753229591097341,124.56275118814949,-404.13602964756944,-819.7603375555284,-969.024427370937,-993.9646013326065,279.2941656166788,-708.7466446368611,,COMPLETE
30,-1.0,2026-06-30 11:41:56.622264,2026-06-30 11:41:56.707370,0 days 00:00:00.085106,855.3091637352414,462.504981815576,433.5942703198433,637.5636385858968,-790.4384334734092,529.876685993227,564.1391897993021,300.37491869678416,,COMPLETE
31,-1.0,2026-06-30 11:41:56.722851,2026-06-30 11:41:56.827588,0 days 00:00:00.104737,-554.5355233778024,-284.96098868081697,269.2005206466389,-826.1084856053192,-933.1153403861057,184.2759549521952,359.3881208850583,-760.9543156050458,,COMPLETE
32,-1.0,2026-06-30 11:41:56.847509,2026-06-30 11:41:56.964244,0 days 00:00:00.116735,-86.87253713699099,-133.11655079682697,-627.6286594661999,-480.21559417874005,-678.4090338475938,290.83339785755015,213.01233219585782,-885.7771382856812,,COMPLETE
33,-1.0,2026-06-30 11:41:56.984051,2026-06-30 11:41:57.071947,0 days 00:00:00.087896,-661.8010473459392,-725.694418055985,-61.890319156654186,-875.9897099397515,-502.19463454448294,525.5355426623546,409.7002141233121,-633.1320876423069,,COMPLETE
34,-1.0,2026-06-30 11:41:57.083655,2026-06-30 11:41:57.162716,0 days 00:00:00.079061,439.09774738717596,-429.9541648820834,200.08868590565137,-654.1366744607192,-795.6772749126449,761.7510201729554,566.2088630759288,-855.9254553716671,,COMPLETE
35,-1.0,2026-06-30 11:41:57.174257,2026-06-30 11:41:57.273201,0 days 00:00:00.098944,175.49913611877537,364.74940816016,843.6346623198468,-925.6864338955619,-875.6414030627459,61.85991380678942,136.29256969490203,63.88026531835715,,COMPLETE
36,-1.0,2026-06-30 11:41:57.293476,2026-06-30 11:41:57.401249,0 days 00:00:00.107773,-36.85858757153585,-237.90123099373048,490.11967353793705,-5.951954092978326,-996.8024906334591,374.8391050518678,-44.33579390062977,522.6994148824648,,COMPLETE
37,-1.0,2026-06-30 11:41:57.414790,2026-06-30 11:41:57.486440,0 days 00:00:00.071650,425.3206565115156,106.43214177548197,-804.0279546915015,-332.94920349784627,-177.65375471987494,-643.8431372807997,309.3057590516542,-996.9184813748149,,COMPLETE
38,-1.0,2026-06-30 11:41:57.497687,2026-06-30 11:41:57.573211,0 days 00:00:00.075524,675.627740377555,-637.7811304212967,566.9370209147849,286.9660198967178,49.64291168655538,-294.7134872266663,474.24674488706216,-391.9561976683739,,COMPLETE
39,-1.0,2026-06-30 11:41:57.584258,2026-06-30 11:41:57.651791,0 days 00:00:00.067533,-424.6144967281679,-40.61745915664104,359.345167967483,-557.6026149204934,288.08459679288814,215.29560195977706,-271.9271757579449,-16.335910010896896,,COMPLETE
40,-1.0,2026-06-30 11:41:57.663282,2026-06-30 11:41:57.757347,0 days 00:00:00.094065,515.5154391334822,-387.0256097306062,720.1816380564237,-995.5275768426989,-342.45744418231425,839.0039278258041,864.9157567163653,-488.1007683399298,,COMPLETE
41,-1.0,2026-06-30 11:41:57.774222,2026-06-30 11:41:57.876890,0 days 00:00:00.102668,-798.009525600602,-282.9696001196485,-756.660615385231,706.1129026499859,-829.8549683642611,524.2925897303458,251.10662904726183,412.23550891841825,,COMPLETE
42,-1.0,2026-06-30 11:41:57.893067,2026-06-30 11:41:57.985374,0 days 00:00:00.092307,-825.1119147626035,-164.96825467669996,-502.1189642350714,777.6639785331396,-635.9366663147005,476.7962614778786,187.68713992598083,-298.6471766660151,,COMPLETE
43,-1.0,2026-06-30 11:41:57.996657,2026-06-30 11:41:58.096964,0 days 00:00:00.100307,-972.0032140983427,303.87942810079176,-940.3285789470763,994.2839972723405,-513.2384786304269,-823.4884840212986,52.988370904743206,212.2116529995499,,COMPLETE
44,-1.0,2026-06-30 11:41:58.116521,2026-06-30 11:41:58.190903,0 days 00:00:00.074382,936.4348015873336,76.27204954643275,-820.3083617107936,587.4799203786195,-894.2278665784341,-443.87099006180756,455.078786690514,675.1826319329136,,COMPLETE
45,-1.0,2026-06-30 11:41:58.201724,2026-06-30 11:41:58.278660,0 days 00:00:00.076936,-175.04458328913256,-823.0325142857191,-358.32566735522596,861.598650699061,538.621916601683,973.6339280857325,744.1497298500922,855.3494091146433,,COMPLETE
46,-1.0,2026-06-30 11:41:58.293882,2026-06-30 11:41:58.391818,0 days 00:00:00.097936,-399.197175121794,-77.19312301696395,899.5501689482096,359.5740490813491,-747.9435510820215,-140.47675380453876,597.7543187875771,-138.67115404637144,,COMPLETE
47,-1.0,2026-06-30 11:41:58.406727,2026-06-30 11:41:58.492409,0 days 00:00:00.085682,993.0018095572832,-347.3065853274338,-95.47895901117897,-744.4660920551684,-583.7902273508146,621.3410636502034,-977.8039160162009,409.41315779225846,,COMPLETE
48,-1.0,2026-06-30 11:41:58.505342,2026-06-30 11:41:58.608769,0 days 00:00:00.103427,81.27880497637807,-443.10967697577144,-527.5486254306886,-564.7060952874507,-0.19790553730479132,-530.8425191540673,-106.20072681126376,-284.2316499231655,,COMPLETE
49,-1.0,2026-06-30 11:41:58.622428,2026-06-30 11:41:58.728344,0 days 00:00:00.105916,368.9981304668395,730.225191103542,72.08654496677877,-908.7476075054894,-866.0809063105881,435.66730421285206,346.02841907919105,14.612825856432437,,COMPLETE
50,-1.0,2026-06-30 12:14:57.702968,2026-06-30 12:14:57.799938,0 days 00:00:00.096970,728.7355810022582,-591.6803165750945,167.09742163651293,191.65548902256887,-175.9571572571416,-216.83564435542922,118.43337835635396,-625.1910358328038,,COMPLETE
51,-1.0,2026-06-30 12:14:57.815054,2026-06-30 12:14:57.880759,0 days 00:00:00.065705,597.022224263625,-778.5343235284248,-670.4288485765326,-475.40487548051306,-256.2216334714948,-997.2634933142922,-527.5871073371974,581.460741694693,,COMPLETE
52,-1.0,2026-06-30 12:14:57.890846,2026-06-30 12:14:57.954831,0 days 00:00:00.063985,503.40684543770067,-993.2012232307188,-861.786014924302,-336.3309387120385,183.85794345689578,-903.5995605497867,-718.8576379789816,283.6574940851116,,COMPLETE
53,-1.0,2026-06-30 12:14:57.965988,2026-06-30 12:14:58.023617,0 days 00:00:00.057629,700.4956157129322,-668.5007284059902,-993.3336895010679,-737.3740889497186,-416.6377621750621,40.042251567686094,500.5351206127888,447.0809052674715,,COMPLETE
54,-1.0,2026-06-30 12:14:58.034445,2026-06-30 12:14:58.109830,0 days 00:00:00.075385,808.6930267801213,-484.5534109434858,-569.5983882709774,-49.922487691365404,-42.06032397840312,-755.1952430927772,-733.0757012437122,137.62972549191272,,COMPLETE
55,-1.0,2026-06-30 12:14:58.120493,2026-06-30 12:14:58.194948,0 days 00:00:00.074455,275.76150483616294,20.608973803338625,-719.3185210231,-623.406892865974,-316.05161924946697,-395.7922348642357,971.7901863422094,-880.3331864335245,,COMPLETE
56,-1.0,2026-06-30 12:14:58.209160,2026-06-30 12:14:58.279056,0 days 00:00:00.069896,203.74172957118375,-245.13031669299295,-610.4050037527586,-818.5147844723073,-170.43001714858127,269.9751882110795,-247.23161876806176,631.9819380910113,,COMPLETE
57,-1.0,2026-06-30 12:14:58.291293,2026-06-30 12:14:58.365295,0 days 00:00:00.074002,366.1105142959739,209.2037908269616,-307.32485037719715,-243.69940000003183,-674.8257885659514,-597.1132665645739,-412.2741339413801,762.4661374397554,,COMPLETE
58,-1.0,2026-06-30 12:14:58.377660,2026-06-30 12:14:58.441568,0 days 00:00:00.063908,565.2813496667644,-877.6105004089037,-875.34693443292,101.70155826256138,82.09795107089496,-86.19852953241246,663.941574037269,227.74125931905954,,COMPLETE
59,-1.0,2026-06-30 12:14:58.451329,2026-06-30 12:14:58.512471,0 days 00:00:00.061142,-618.393144785586,-586.0314330552916,563.5877201429178,893.0447299147299,-500.4523327319209,113.6871225453948,407.2482412311002,498.63948948711777,,COMPLETE
60,-1.0,2026-06-30 12:14:58.522590,2026-06-30 12:14:58.585538,0 days 00:00:00.062948,641.5052662554117,-113.09604581413625,997.0061880472497,-881.3457148417557,-924.2907204966557,597.9709670561241,-77.3749296923603,364.14151154178137,,COMPLETE
61,-1.0,2026-06-30 12:14:58.595549,2026-06-30 12:14:58.659085,0 days 00:00:00.063536,57.4241149560185,842.2797906607708,671.7412579915638,-959.3870876358969,767.2432699966676,852.2227223993659,-194.008621455395,-7.574406879585053,,COMPLETE
62,-1.0,2026-06-30 12:14:58.669341,2026-06-30 12:14:58.727822,0 days 00:00:00.058481,801.726899431612,-755.8479426581639,25.83351344619541,-756.3297125678044,415.3225781666414,641.7872468990543,-558.1782434318756,-70.8798781735226,,COMPLETE
63,-1.0,2026-06-30 12:14:58.737314,2026-06-30 12:14:58.795990,0 days 00:00:00.058676,-369.4458716986897,585.4358449448754,385.4037363778923,-857.6269571323886,-768.2647496275481,353.9045842748103,197.9753470799552,79.59058178263413,,COMPLETE
64,-1.0,2026-06-30 12:14:58.805782,2026-06-30 12:14:58.860360,0 days 00:00:00.054578,120.92022207058693,-202.78084041561794,-181.78104369711502,-678.1025128163635,281.08762788423235,743.8732557877867,309.5252696816254,-160.10341883106892,,COMPLETE
65,-1.0,2026-06-30 12:14:58.869819,2026-06-30 12:14:58.924208,0 days 00:00:00.054389,408.35309466863214,398.1045669072611,200.35368960013267,517.1470770393602,694.9603761671367,439.1917720728794,3.170813137934971,-239.65438684817764,,COMPLETE
66,-1.0,2026-06-30 12:14:58.933525,2026-06-30 12:14:58.986668,0 days 00:00:00.053143,300.5472518098238,-317.3025481966191,-938.2222995144775,-944.3934487362371,522.6930159749438,-709.0772077674665,-390.2684194740655,-819.5789021518149,,COMPLETE
67,-1.0,2026-06-30 12:14:58.996504,2026-06-30 12:14:59.064078,0 days 00:00:00.067574,-473.77636725996115,-497.9274952751265,-441.29429787085314,-473.49592804159727,878.6303168350746,-452.4695613546217,523.3187344645506,-681.3535915914767,,COMPLETE
68,-1.0,2026-06-30 12:14:59.079942,2026-06-30 12:14:59.166198,0 days 00:00:00.086256,-195.6485554413365,-47.750374780896024,-752.2207097050423,689.8412540725944,-821.9841782373203,-331.83721295744056,-176.8576712830286,-471.1352516450881,,COMPLETE
69,-1.0,2026-06-30 12:14:59.177063,2026-06-30 12:14:59.236674,0 days 00:00:00.059611,855.8322372558056,154.90589267332524,296.17652114665555,-812.348707144397,-977.8178239917871,242.15511852222767,65.9412824936179,152.37225539859733,,COMPLETE
70,-1.0,2026-06-30 12:14:59.245646,2026-06-30 12:14:59.305867,0 days 00:00:00.060221,-117.77287071786162,270.5741922320621,755.352056601103,-629.094811866913,-687.9181139735198,-39.77768582990609,161.12847293986613,265.38402845156185,,COMPLETE
71,-1.0,2026-06-30 12:14:59.315586,2026-06-30 12:14:59.369208,0 days 00:00:00.053622,-879.5395300933129,337.0933596173953,368.6419550336564,362.06910955839294,-539.164416123635,152.17672045536906,252.46620548620058,-957.3051219827871,,COMPLETE
72,-1.0,2026-06-30 12:14:59.378116,2026-06-30 12:14:59.431963,0 days 00:00:00.053847,-738.6719923746995,66.9080868367181,507.76422962631483,572.2653783641888,-415.571726338027,-217.36896030651306,384.4007720979429,-938.4216543310595,,COMPLETE
73,-1.0,2026-06-30 12:14:59.441330,2026-06-30 12:14:59.496398,0 days 00:00:00.055068,493.7703180996568,614.5309237917426,256.08287106844176,772.2487000797856,-315.2355998306274,-558.1467415704844,451.6168694669035,-823.0178941747236,,COMPLETE
74,-1.0,2026-06-30 12:14:59.505471,2026-06-30 12:14:59.559561,0 days 00:00:00.054090,-969.7010174371879,415.1762573437552,21.79602673484328,-989.7229691715644,-118.48832801132522,-142.96112562214637,596.3378556599413,-916.291942158343,,COMPLETE
75,-1.0,2026-06-30 12:14:59.569136,2026-06-30 12:14:59.624828,0 days 00:00:00.055692,-296.7763715726827,-946.2051151123345,136.61887593559206,419.6889262994304,-359.1173583949385,-365.1643694673053,298.8347111132068,-732.134862147259,,COMPLETE
76,-1.0,2026-06-30 12:14:59.637103,2026-06-30 12:14:59.706408,0 days 00:00:00.069305,-882.947389521971,247.39159086477017,408.1294942423567,-913.5474094423444,-601.1578405588108,3.7748451155604528,773.4031141361621,346.6954956756882,,COMPLETE
77,-1.0,2026-06-30 12:14:59.718742,2026-06-30 12:14:59.780742,0 days 00:00:00.062000,-718.8509766227309,-2.1878927806779984,621.9743250307142,-716.6342622455799,-451.28671572003145,-269.2372004531917,340.5562239498645,-803.444984646684,,COMPLETE
78,-1.0,2026-06-30 12:14:59.790873,2026-06-30 12:14:59.852201,0 days 00:00:00.061328,158.9412715742448,493.8020763531176,911.6192876940797,-764.3887266635968,-552.2950815333546,-918.5234069598976,241.7570077423422,-627.9439267351906,,COMPLETE
79,-1.0,2026-06-30 12:14:59.861687,2026-06-30 12:14:59.917319,0 days 00:00:00.055632,-566.083895241258,-123.96032662279852,-76.41594641100119,268.3903375559755,-844.3429318138312,683.6186991446983,527.002143973807,-987.8640624988592,,COMPLETE
80,-1.0,2026-06-30 12:14:59.926769,2026-06-30 12:14:59.981452,0 days 00:00:00.054683,606.5100487045993,-816.4391873878182,-791.3293017036159,-156.65980054742462,-932.8697586246864,581.208890353307,-327.4430564127789,82.17393305901783,,COMPLETE
81,-1.0,2026-06-30 12:14:59.990643,2026-06-30 12:15:00.068253,0 days 00:00:00.077610,-916.5717047656892,-171.17617657264486,850.3537506481703,89.11264738312252,-724.2416251368736,-492.5362448622741,-632.8217957584825,539.3537077479987,,COMPLETE
82,-1.0,2026-06-30 12:15:00.080715,2026-06-30 12:15:00.153030,0 days 00:00:00.072315,-318.43644323912946,-357.2751059246725,748.4378635838382,-65.62743208542645,-999.0090930387496,-635.8275614309304,-739.7672530132991,352.9124957118985,,COMPLETE
83,-1.0,2026-06-30 12:15:00.165818,2026-06-30 12:15:00.240688,0 days 00:00:00.074870,-757.9509964459771,-277.9089805217771,523.9782592628446,279.0308613712901,-889.0170258618682,-313.82902612783613,-842.8090919033214,423.70206670545736,,COMPLETE
84,-1.0,2026-06-30 12:15:00.250259,2026-06-30 12:15:00.305143,0 days 00:00:00.054884,14.83770185964476,-213.31059883943192,664.2722447768147,186.5201257438506,-635.7818512358788,-813.3349167614483,-526.8470033912608,482.6671430501314,,COMPLETE
85,-1.0,2026-06-30 12:15:00.314473,2026-06-30 12:15:00.369627,0 days 00:00:00.055154,-73.86441132775502,-36.46987733400459,833.0877242629209,623.1250265225137,-216.39175844427075,-454.58576626068293,-660.42653861238,-61.70172421130786,,COMPLETE
86,-1.0,2026-06-30 12:15:00.378644,2026-06-30 12:15:00.433765,0 days 00:00:00.055121,-242.13575257190655,-107.90152353712836,446.5637792581548,-240.43160738208695,-816.3302119685111,-376.5736299091967,-461.8862905075589,-229.0314629867452,,COMPLETE
87,-1.0,2026-06-30 12:15:00.443518,2026-06-30 12:15:00.499341,0 days 00:00:00.055823,751.1715119470406,160.7457315983448,950.4820005786227,503.8313421587941,-907.7282249175266,814.1615149964492,423.8249527689327,-883.6027854691974,,COMPLETE
88,-1.0,2026-06-30 12:15:00.508602,2026-06-30 12:15:00.568366,0 days 00:00:00.059764,524.754012505083,89.5986598399424,-688.4152067795084,-393.8878323687876,-756.3340612688735,-596.5723928331292,365.162352299077,217.0518346420131,,COMPLETE
89,-1.0,2026-06-30 12:15:00.578317,2026-06-30 12:15:00.637068,0 days 00:00:00.058751,669.5916444487283,-447.5672670969079,716.4980178094563,704.5181216697351,-295.9162239944593,-757.3676196991235,645.1910704110915,-335.12262354897547,,COMPLETE
90,-1.0,2026-06-30 12:15:00.646517,2026-06-30 12:15:00.710391,0 days 00:00:00.063874,-680.6738323753277,-634.1635373850543,329.2069530177808,794.9445226927847,-650.4763048246771,-215.00180049752498,63.19083705748841,595.8550313441742,,COMPLETE
91,-1.0,2026-06-30 12:15:00.719685,2026-06-30 12:15:00.781710,0 days 00:00:00.062025,368.0703559104985,-535.3118871780871,912.8606555624013,-776.2341274120566,581.2451730482426,-492.47394656885103,568.8404114671466,-559.4954197080299,,COMPLETE
92,-1.0,2026-06-30 12:15:00.791698,2026-06-30 12:15:00.849547,0 days 00:00:00.057849,460.6486083289262,-256.4376360211134,801.9680800382332,-518.8034028562521,360.526966092227,902.0169557845076,140.16557086550927,-438.8081657828415,,COMPLETE
93,-1.0,2026-06-30 12:15:00.860222,2026-06-30 12:15:00.918338,0 days 00:00:00.058116,561.6910157796801,-381.41012323739767,862.0341037111557,-606.8208166715399,454.42587412429054,89.69792021214838,488.17641257551475,36.92744058145088,,COMPLETE
94,-1.0,2026-06-30 12:15:00.927984,2026-06-30 12:15:00.984454,0 days 00:00:00.056470,249.07174499148886,-306.8838118850139,-232.82895885730272,-872.6250318577357,683.2697592349173,-393.7405693431978,195.67643993831354,-136.06180558352636,,COMPLETE
95,-1.0,2026-06-30 12:15:00.996089,2026-06-30 12:15:01.062419,0 days 00:00:00.066330,335.48472505417965,-204.27198365552357,605.888377682978,-690.4387451656478,-953.9306680649839,-431.00483928453764,233.6737438132801,-683.508072974474,,COMPLETE
96,-1.0,2026-06-30 12:15:01.073799,2026-06-30 12:15:01.142359,0 days 00:00:00.068560,-821.388122748653,-148.09513091232213,-853.6245103992319,29.125515419072315,254.44477189138516,-558.0405200476122,332.3973598814267,-776.9925582008105,,COMPLETE
97,-1.0,2026-06-30 12:15:01.152321,2026-06-30 12:15:01.214194,0 days 00:00:00.061873,843.1064485644506,-66.38375536378894,958.3685930143497,-591.1580600845385,-795.1708537099651,-264.7375617790371,-822.2110587114574,-354.8136346042866,,COMPLETE
98,-1.0,2026-06-30 12:15:01.223356,2026-06-30 12:15:01.283233,0 days 00:00:00.059877,702.6475495254276,44.441259503355894,-125.30176460231091,469.44561524612277,-863.484451451572,-937.2003993078425,101.15814085967965,-906.1126226718656,,COMPLETE
99,-1.0,2026-06-30 12:15:01.297610,2026-06-30 12:15:01.357866,0 days 00:00:00.060256,-459.8313952327864,-846.0130405520413,-995.6632208193951,-849.0075213239622,73.42731600371275,339.15611347214207,278.09768938343007,-844.1087744324279,,COMPLETE
100,-1.0,2026-06-30 12:15:51.256022,2026-06-30 12:15:51.373930,0 days 00:00:00.117908,399.44940590111327,-339.9021922683353,-936.7412951737845,377.3737720738316,934.2139705378412,424.3852439277392,-599.7041326486566,256.8261026760857,,COMPLETE
101,-1.0,2026-06-30 12:15:51.389346,2026-06-30 12:15:51.450946,0 days 00:00:00.061600,978.48426544432,924.6781517618348,-353.71220967647054,-225.45210058386726,135.0975969944907,952.8729506343468,-40.98223524715689,981.6105825821069,,COMPLETE
102,-1.0,2026-06-30 12:15:51.461931,2026-06-30 12:15:51.523211,0 days 00:00:00.061280,-134.03908545719747,626.4107089027133,-513.3493734621186,-418.20390645147063,-221.84426419712088,502.90025908810145,396.2533601166674,871.5015724330107,,COMPLETE
103,-1.0,2026-06-30 12:15:51.532993,2026-06-30 12:15:51.601762,0 days 00:00:00.068769,908.2828049990579,783.907138217307,-609.6802344154696,-533.6899820206916,-151.24828742036382,703.4397197363412,683.7319614573277,712.493196284161,,COMPLETE
104,-1.0,2026-06-30 12:15:51.614876,2026-06-30 12:15:51.688537,0 days 00:00:00.073661,471.7726850692053,-12.98884822536354,222.13057918767151,-655.8886551912282,618.5709986459481,-165.89802261696326,16.42028409246751,-999.9946877832622,,COMPLETE
105,-1.0,2026-06-30 12:15:51.699425,2026-06-30 12:15:51.767323,0 days 00:00:00.067898,776.8188510508501,-924.2408048949699,-278.5551795274471,-932.5183709879994,-384.56574966230426,-75.69246512372126,945.400846299087,181.3844251811285,,COMPLETE
106,-1.0,2026-06-30 12:15:51.780097,2026-06-30 12:15:51.849665,0 days 00:00:00.069568,203.67493033736946,915.4646372948694,-30.33735481112542,571.2719921797272,-86.72458423723964,200.08083477251748,-119.19447296191612,-503.10803327185755,,COMPLETE
107,-1.0,2026-06-30 12:15:51.863812,2026-06-30 12:15:51.958174,0 days 00:00:00.094362,632.0928863626722,-711.1423908475263,86.71722896027705,-324.68736298245994,0.9970540243725227,-679.6337098423197,849.2846562761322,307.0910480849556,,COMPLETE
108,-1.0,2026-06-30 12:15:51.968509,2026-06-30 12:15:52.033918,0 days 00:00:00.065409,938.2804798183066,713.5826923450351,544.9882072841418,-297.0820603041958,330.3797029204268,784.6061859157747,915.1509602986399,-107.63256320111786,,COMPLETE
109,-1.0,2026-06-30 12:15:52.048983,2026-06-30 12:15:52.133802,0 days 00:00:00.084819,523.4007320847754,-426.3538849560415,882.9047466024133,-99.0731302704062,-26.468655021255472,870.0399340352211,166.0950158338623,-213.1389509687986,,COMPLETE
110,-1.0,2026-06-30 12:15:52.148841,2026-06-30 12:15:52.232419,0 days 00:00:00.083578,-516.8635115501523,979.6083128222043,120.14139909630367,932.6158857448282,-441.1753209407919,996.4269950420212,-227.47888727923566,-279.9247402504106,,COMPLETE
111,-1.0,2026-06-30 12:15:52.243818,2026-06-30 12:15:52.317227,0 days 00:00:00.073409,892.7062519372903,339.0085354768253,-898.7020562259985,-989.9391146987087,785.9580738076016,-351.21432959119124,-282.76052530933123,-51.86302704684074,,COMPLETE
112,-1.0,2026-06-30 12:15:52.330234,2026-06-30 12:15:52.413072,0 days 00:00:00.082838,967.9982995465261,216.01643025303724,-814.7640164939198,-906.8960303612041,854.2540506886647,-187.92890873123713,-496.30796641041957,-583.507459012127,,COMPLETE
113,-1.0,2026-06-30 12:15:52.424480,2026-06-30 12:15:52.494495,0 days 00:00:00.070015,842.3470753887724,533.2471114926968,-740.6017377906473,-954.6605068307742,129.20917152846505,546.7430704760183,-381.69739124385694,-189.0407409043272,,COMPLETE
114,-1.0,2026-06-30 12:15:52.506068,2026-06-30 12:15:52.570996,0 days 00:00:00.064928,698.5941912002697,134.11134762273295,772.588633356661,-835.7391657559638,27.16397499413143,-109.27984978874059,443.04224386691305,-948.3660166407703,,COMPLETE
115,-1.0,2026-06-30 12:15:52.581654,2026-06-30 12:15:52.651917,0 days 00:00:00.070263,125.92442301413612,420.6129266786705,-654.077210760543,650.9502702376592,976.3775018719965,-7.431390197887595,778.7779931573798,-411.1348996794213,,COMPLETE
116,-1.0,2026-06-30 12:15:52.664383,2026-06-30 12:15:52.733642,0 days 00:00:00.069259,40.524821055060485,272.90346019011895,-915.9439767012007,-792.15694991359,236.71559223131874,-290.9365550744511,-162.3429589108796,376.8090663010321,,COMPLETE
117,-1.0,2026-06-30 12:15:52.746038,2026-06-30 12:15:52.809904,0 days 00:00:00.063866,780.6610098325724,-102.19010421687359,-787.8666142314504,187.67655678521896,-269.2586354287021,157.5107399732386,278.2123332093083,-27.102222351151227,,COMPLETE
118,-1.0,2026-06-30 12:15:52.819469,2026-06-30 12:15:52.899812,0 days 00:00:00.080343,928.627230205938,-761.7520642329835,-143.454200192274,-716.0934978375251,-492.09500657090007,-240.97216983207937,-915.0831786698144,866.4731752869664,,COMPLETE
119,-1.0,2026-06-30 12:15:52.910567,2026-06-30 12:15:52.981087,0 days 00:00:00.070520,-42.340275774939784,-224.40117583938178,485.5949342374039,-402.5514365344943,-126.3802698270967,296.71959446596577,-694.4769894813504,-313.378773670181,,COMPLETE
120,-1.0,2026-06-30 12:15:52.990923,2026-06-30 12:15:53.058304,0 days 00:00:00.067381,872.637708744036,42.66614881476801,703.1548198751345,34.76068353184429,-958.8139561609835,-471.299338605352,-68.31757410377134,129.39320603373704,,COMPLETE
121,-1.0,2026-06-30 12:15:53.069861,2026-06-30 12:15:53.139428,0 days 00:00:00.069567,594.7266634476387,6.872371829383155,-452.7276102318127,-489.449767370268,405.6808394087409,-868.1459607406205,867.6196917804102,797.9899343699678,,COMPLETE
122,-1.0,2026-06-30 12:15:53.151058,2026-06-30 12:15:53.219333,0 days 00:00:00.068275,991.9801246916692,-172.23147043408403,-204.98329767909283,-890.8630533902693,200.06316433396904,-404.66439852288244,611.2003740217679,942.9412678095231,,COMPLETE
123,-1.0,2026-06-30 12:15:53.229884,2026-06-30 12:15:53.289068,0 days 00:00:00.059184,-994.7006902796895,-265.8588751955737,-347.7285151266901,-655.2916369931423,460.5718147792746,-542.0704152605192,925.9678133832873,663.9959087032671,,COMPLETE
124,-1.0,2026-06-30 12:15:53.300889,2026-06-30 12:15:53.374642,0 days 00:00:00.073753,736.6463999689734,193.13117400951518,9.298787976034248,-574.2124644475382,-58.262851627051646,-700.3355519177037,998.7298363744363,461.73321199333975,,COMPLETE
125,-1.0,2026-06-30 12:15:53.388950,2026-06-30 12:15:53.473975,0 days 00:00:00.085025,803.8343426323355,-77.31351825901379,-859.4878877193984,324.1867993819244,672.7503938616696,245.9667982716447,213.17812148741905,911.288139024412,,COMPLETE
126,-1.0,2026-06-30 12:15:53.485916,2026-06-30 12:15:53.558504,0 days 00:00:00.072588,-930.6311831233771,-141.24463325620388,-259.41687856725343,225.6541125188884,-889.9087031843428,-776.3977110619279,497.14422353661456,760.7196695587052,,COMPLETE
127,-1.0,2026-06-30 12:15:53.575680,2026-06-30 12:15:53.671586,0 days 00:00:00.095906,312.5978157166817,88.58341216489363,982.2976700899625,-946.2271992465687,525.6988626091922,-657.6719022929856,708.946898744718,555.5718148697667,,COMPLETE
128,-1.0,2026-06-30 12:15:53.690204,2026-06-30 12:15:53.843311,0 days 00:00:00.153107,631.4420849261404,-27.645761123937746,300.8997935310709,-434.619172901633,-701.6627120515722,-598.0850993439172,320.509748442964,801.3077543230604,,COMPLETE
129,-1.0,2026-06-30 12:15:53.875912,2026-06-30 12:15:54.099315,0 days 00:00:00.223403,425.8450808380937,317.4125278615537,-562.3726219183189,-810.6738864545284,93.22626201771419,399.0522346138178,-578.6681542043594,-859.2613095124315,,COMPLETE
